Title,Rarity,Image URL
hostiledesert,rare,http://mythicspoiler.com/hou/cards/hostiledesert.jpg
shefetdunes,uncommon,http://mythicspoiler.com/hou/cards/shefetdunes.jpg
ipnurivulet,uncommon,http://mythicspoiler.com/hou/cards/ipnurivulet.jpg
ifnirdeadlands,uncommon,http://mythicspoiler.com/hou/cards/ifnirdeadlands.jpg
ramunapruins,uncommon,http://mythicspoiler.com/hou/cards/ramunapruins.jpg
hashepoasis,uncommon,http://mythicspoiler.com/hou/cards/hashepoasis.jpg
desertofthetrue,common,http://mythicspoiler.com/hou/cards/desertofthetrue.jpg
desertofthemindful,common,http://mythicspoiler.com/hou/cards/desertofthemindful.jpg
desertoftheglorified,common,http://mythicspoiler.com/hou/cards/desertoftheglorified.jpg
desertofthefervent,common,http://mythicspoiler.com/hou/cards/desertofthefervent.jpg
desertoftheindomitable,common,http://mythicspoiler.com/hou/cards/desertoftheindomitable.jpg
